      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE  VALIDATION_ERR_CVRMSD 
       337  3.370000000000000E+002 -5.589440590558912E-001  1.006476039683798E+000  1.656280004390522E-006  1.079991424743566E+022 -1.079912014742851E+022  9.006006330302796E+020 -4.263666975952094E+020  9.006006440046963E+020 -4.263667085696292E+020  3.989223162302474E+021  3.989223162302476E+021  1.575036897588307E-016  2.194396369583959E-016  1.086953270384214E+000
       338  3.380000000000000E+002 -5.589262539570290E-001  1.006444662206957E+000  1.836077115009884E-005  1.079956156178196E+022 -1.079876746177480E+022  9.005725573926532E+020 -4.263533969862700E+020  9.005725697257361E+020 -4.263534093193557E+020  3.989223162302474E+021  3.989223162302476E+021  1.483955513465779E-016  2.055143568588893E-016  1.086061304524680E+000
       338  3.380000000000000E+002 -5.589262539570290E-001  1.006444662206957E+000  1.836077115009884E-005  1.079956156178196E+022 -1.079876746177480E+022  9.005725573926532E+020 -4.263533969862700E+020  9.005725697257361E+020 -4.263534093193557E+020  3.989223162302474E+021  3.989223162302476E+021  1.483955513465779E-016  2.055143568588893E-016  1.086061304524680E+000
       339  3.390000000000000E+002 -5.589090222424653E-001  1.006413285713601E+000  1.636891858546418E-005  1.079921568956310E+022 -1.079842158955595E+022  9.005444993191231E+020 -4.263401134808436E+020  9.005444756363933E+020 -4.263400897981168E+020  3.989223162302474E+021  3.989223162302476E+021  1.398910149832540E-016  2.060837921045941E-016  1.084575960312535E+000
       339  3.390000000000000E+002 -5.589090222424653E-001  1.006413285713601E+000  1.636891858546418E-005  1.079921568956310E+022 -1.079842158955595E+022  9.005444993191231E+020 -4.263401134808436E+020  9.005444756363933E+020 -4.263400897981168E+020  3.989223162302474E+021  3.989223162302476E+021  1.398910149832540E-016  2.060837921045941E-016  1.084575960312535E+000
       340  3.400000000000000E+002 -5.588902665555668E-001  1.006381910203644E+000  2.309740357446628E-006  1.079885437098784E+022 -1.079806027098068E+022  9.005164126597798E+020 -4.263268009290356E+020  9.005164218111854E+020 -4.263268100804444E+020  3.989223162302474E+021  3.989223162302476E+021  1.463632326644974E-016  1.980081649836906E-016  1.082498050878513E+000
       340  3.400000000000000E+002 -5.588902665555668E-001  1.006381910203644E+000  2.309740357446628E-006  1.079885437098784E+022 -1.079806027098068E+022  9.005164126597798E+020 -4.263268009290356E+020  9.005164218111854E+020 -4.263268100804444E+020  3.989223162302474E+021  3.989223162302476E+021  1.463632326644974E-016  1.980081649836906E-016  1.082498050878513E+000
       341  3.410000000000000E+002 -5.588726922022977E-001  1.006350535677026E+000  1.773652771828458E-005  1.079850278025458E+022 -1.079770868024743E+022  9.004883372027494E+020 -4.263134991189863E+020  9.004883513564200E+020 -4.263135132726599E+020  3.989223162302474E+021  3.989223162302476E+021  1.472704745986627E-016  1.711411747545310E-016  1.079828713105558E+000
       341  3.410000000000000E+002 -5.588726922022977E-001  1.006350535677026E+000  1.773652771828458E-005  1.079850278025458E+022 -1.079770868024743E+022  9.004883372027494E+020 -4.263134991189863E+020  9.004883513564200E+020 -4.263135132726599E+020  3.989223162302474E+021  3.989223162302476E+021  1.472704745986627E-016  1.711411747545310E-016  1.079828713105558E+000
       342  3.420000000000000E+002 -5.588553429685512E-001  1.006319162133681E+000  1.201929446389201E-005  1.079815623276378E+022 -1.079736213275663E+022  9.004602829517537E+020 -4.263002180544321E+020  9.004602592906695E+020 -4.263001943933507E+020  3.989223162302474E+021  3.989223162302476E+021  1.443081252410164E-016  1.556628894394661E-016  1.076569407006814E+000
       342  3.420000000000000E+002 -5.588553429685512E-001  1.006319162133681E+000  1.201929446389201E-005  1.079815623276378E+022 -1.079736213275663E+022  9.004602829517537E+020 -4.263002180544321E+020  9.004602592906695E+020 -4.263001943933507E+020  3.989223162302474E+021  3.989223162302476E+021  1.443081252410164E-016  1.556628894394661E-016  1.076569407006814E+000
       343  3.430000000000000E+002 -5.588364699256594E-001  1.006287789573523E+000  8.924473486320624E-007  1.079779526573749E+022 -1.079700116573034E+022  9.004322001177683E+020 -4.262869079463627E+020  9.004322074465319E+020 -4.262869152751290E+020  3.989223162302474E+021  3.989223162302476E+021  1.612768977602382E-016  1.651879880948907E-016  1.072721914927073E+000
       343  3.430000000000000E+002 -5.588364699256594E-001  1.006287789573523E+000  8.924473486320624E-007  1.079779526573749E+022 -1.079700116573034E+022  9.004322001177683E+020 -4.262869079463627E+020  9.004322074465319E+020 -4.262869152751290E+020  3.989223162302474E+021  3.989223162302476E+021  1.612768977602382E-016  1.651879880948907E-016  1.072721914927073E+000
       344  3.440000000000000E+002 -5.588191262715384E-001  1.006256417996507E+000  1.430315473983101E-005  1.079744411277429E+022 -1.079665001276714E+022  9.004041248415854E+020 -4.262736049355846E+020  9.004041408154740E+020 -4.262736209094761E+020  3.989223162302474E+021  3.989223162302476E+021  1.531950412748978E-016  1.687599000906749E-016  1.068288340568122E+000
       344  3.440000000000000E+002 -5.588191262715384E-001  1.006256417996507E+000  1.430315473983101E-005  1.079744411277429E+022 -1.079665001276714E+022  9.004041248415854E+020 -4.262736049355846E+020  9.004041408154740E+020 -4.262736209094761E+020  3.989223162302474E+021  3.989223162302476E+021  1.531950412748978E-016  1.687599000906749E-016  1.068288340568122E+000
       345  3.450000000000000E+002 -5.588016595429913E-001  1.006225047402552E+000  9.641829476025111E-006  1.079709689080887E+022 -1.079630279080172E+022  9.003760744126368E+020 -4.262603263115440E+020  9.003760507733011E+020 -4.262603026722112E+020  3.989223162302474E+021  3.989223162302476E+021  1.601518802873704E-016  1.617196097801436E-016  1.063271107838516E+000
       345  3.450000000000000E+002 -5.588016595429913E-001  1.006225047402552E+000  9.641829476025111E-006  1.079709689080887E+022 -1.079630279080172E+022  9.003760744126368E+020 -4.262603263115440E+020  9.003760507733011E+020 -4.262603026722112E+020  3.989223162302474E+021  3.989223162302476E+021  1.601518802873704E-016  1.617196097801436E-016  1.063271107838516E+000
       346  3.460000000000000E+002 -5.587826691685357E-001  1.006193677791605E+000  3.378719367530764E-005  1.079673646969215E+022 -1.079594236968499E+022  9.003479954035235E+020 -4.262470186468563E+020  9.003480009100131E+020 -4.262470241533490E+020  3.989223162302474E+021  3.989223162302476E+021  1.478607775642414E-016  1.778708640219506E-016  1.057672959528401E+000
       346  3.460000000000000E+002 -5.587826691685357E-001  1.006193677791605E+000  3.378719367530764E-005  1.079673646969215E+022 -1.079594236968499E+022  9.003479954035235E+020 -4.262470186468563E+020  9.003480009100131E+020 -4.262470241533490E+020  3.989223162302474E+021  3.989223162302476E+021  1.478607775642414E-016  1.778708640219506E-016  1.057672959528401E+000
       347  3.470000000000000E+002 -5.587655561671575E-001  1.006162309163578E+000  1.087027849439781E-005  1.079638573027434E+022 -1.079559163026719E+022  9.003199203084396E+020 -4.262337144357302E+020  9.003199381021766E+020 -4.262337322294701E+020  3.989223162302474E+021  3.989223162302476E+021  1.454647205342668E-016  1.713482421166055E-016  1.051496955810132E+000
       347  3.470000000000000E+002 -5.587655561671575E-001  1.006162309163578E+000  1.087027849439781E-005  1.079638573027434E+022 -1.079559163026719E+022  9.003199203084396E+020 -4.262337144357302E+020  9.003199381021766E+020 -4.262337322294701E+020  3.989223162302474E+021  3.989223162302476E+021  1.454647205342668E-016  1.713482421166055E-016  1.051496955810132E+000
       348  3.480000000000000E+002 -5.587479719681591E-001  1.006130941518417E+000  6.279602492539527E-006  1.079603741602985E+022 -1.079524331602269E+022  9.002918737010506E+020 -4.262204382518453E+020  9.002918500835666E+020 -4.262204146343642E+020  3.989223162302474E+021  3.989223162302476E+021  1.471943481020532E-016  1.694846358579354E-016  1.044746472565478E+000
       348  3.480000000000000E+002 -5.587479719681591E-001  1.006130941518417E+000  6.279602492539527E-006  1.079603741602985E+022 -1.079524331602269E+022  9.002918737010506E+020 -4.262204382518453E+020  9.002918500835666E+020 -4.262204146343642E+020  3.989223162302474E+021  3.989223162302476E+021  1.471943481020532E-016  1.694846358579354E-016  1.044746472565478E+000
       349  3.490000000000000E+002 -5.587288642865950E-001  1.006099574856052E+000  2.538665551892801E-005  1.079567764479460E+022 -1.079488354478745E+022  9.002637985163229E+020 -4.262071330301823E+020  9.002638022009080E+020 -4.262071367147700E+020  3.989223162302474E+021  3.989223162302476E+021  1.542019398013313E-016  1.686563664096376E-016  1.037425199540355E+000
       349  3.490000000000000E+002 -5.587288642865950E-001  1.006099574856052E+000  2.538665551892801E-005  1.079567764479460E+022 -1.079488354478745E+022  9.002637985163229E+020 -4.262071330301823E+020  9.002638022009080E+020 -4.262071367147700E+020  3.989223162302474E+021  3.989223162302476E+021  1.542019398013313E-016  1.686563664096376E-016  1.037425199540355E+000
       350  3.500000000000000E+002 -5.587119818914307E-001  1.006068209176418E+000  4.769365018865066E-006  1.079532771849042E+022 -1.079453361848327E+022  9.002357236025899E+020 -4.261938276190890E+020  9.002357432158054E+020 -4.261938472323075E+020  3.989223162302474E+021  3.989223162302476E+021  1.508072109756963E-016  1.721247447243847E-016  1.029537138328077E+000
       350  3.500000000000000E+002 -5.587119818914307E-001  1.006068209176418E+000  4.769365018865066E-006  1.079532771849042E+022 -1.079453361848327E+022  9.002357236025899E+020 -4.261938276190890E+020  9.002357432158054E+020 -4.261938472323075E+020  3.989223162302474E+021  3.989223162302476E+021  1.508072109756963E-016  1.721247447243847E-016  1.029537138328077E+000
       351  3.510000000000000E+002 -5.586942802463548E-001  1.006036844479461E+000  2.918253922405064E-006  1.079497777509439E+022 -1.079418367508723E+022  9.002076808162733E+020 -4.261805538750014E+020  9.002076572207440E+020 -4.261805302794752E+020  3.989223162302474E+021  3.989223162302476E+021  1.261744288531650E-016  1.742213017653884E-016  1.021086600182236E+000
       351  3.510000000000000E+002 -5.586942802463548E-001  1.006036844479461E+000  2.918253922405064E-006  1.079497777509439E+022 -1.079418367508723E+022  9.002076808162733E+020 -4.261805538750014E+020  9.002076572207440E+020 -4.261805302794752E+020  3.989223162302474E+021  3.989223162302476E+021  1.261744288531650E-016  1.742213017653884E-016  1.021086600182236E+000
       352  3.520000000000000E+002 -5.586750552821192E-001  1.006005480765096E+000  9.474253541846056E-006  1.079461888948719E+022 -1.079382478948004E+022  9.001796094554453E+020 -4.261672510960062E+020  9.001796113184939E+020 -4.261672529590579E+020  3.989223162302474E+021  3.989223162302476E+021  1.225837471820218E-016  1.725906462890522E-016  1.012078203660408E+000
       352  3.520000000000000E+002 -5.586750552821192E-001  1.006005480765096E+000  9.474253541846056E-006  1.079461888948719E+022 -1.079382478948004E+022  9.001796094554453E+020 -4.261672510960062E+020  9.001796113184939E+020 -4.261672529590579E+020  3.989223162302474E+021  3.989223162302476E+021  1.225837471820218E-016  1.725906462890522E-016  1.012078203660408E+000
       353  3.530000000000000E+002 -5.586584034467578E-001  1.005974118033262E+000  4.006016768647857E-006  1.079427003101840E+022 -1.079347593101125E+022  9.001515347233149E+020 -4.261539444853270E+020  9.001515561556391E+020 -4.261539659176540E+020  3.989223162302474E+021  3.989223162302476E+021  1.185164025199522E-016  1.735224494183872E-016  1.002516872099969E+000
       353  3.530000000000000E+002 -5.586584034467578E-001  1.005974118033262E+000  4.006016768647857E-006  1.079427003101840E+022 -1.079347593101125E+022  9.001515347233149E+020 -4.261539444853270E+020  9.001515561556391E+020 -4.261539659176540E+020  3.989223162302474E+021  3.989223162302476E+021  1.185164025199522E-016  1.735224494183872E-016  1.002516872099969E+000
       354  3.540000000000000E+002 -5.586405843800012E-001  1.005942756283897E+000  4.422162107650708E-007  1.079391811916249E+022 -1.079312401915534E+022  9.001234957575828E+020 -4.261406731806784E+020  9.001234724211801E+020 -4.261406498442787E+020  3.989223162302474E+021  3.989223162302476E+021  1.410994291394282E-016  1.760590246037991E-016  9.924078309274050E-001
       354  3.540000000000000E+002 -5.586405843800012E-001  1.005942756283897E+000  4.422162107650708E-007  1.079391811916249E+022 -1.079312401915534E+022  9.001234957575828E+020 -4.261406731806784E+020  9.001234724211801E+020 -4.261406498442787E+020  3.989223162302474E+021  3.989223162302476E+021  1.410994291394282E-016  1.760590246037991E-016  9.924078309274050E-001
       355  3.550000000000000E+002 -5.586212421575167E-001  1.005911395516940E+000  7.418919411674403E-006  1.079356012139069E+022 -1.079276602138354E+022  9.000954282201680E+020 -4.261273728439939E+020  9.000954282620495E+020 -4.261273728858784E+020  3.989223162302474E+021  3.989223162302476E+021  1.366848504456264E-016  1.770425945736528E-016  9.817566048025821E-001
       355  3.550000000000000E+002 -5.586212421575167E-001  1.005911395516940E+000  7.418919411674403E-006  1.079356012139069E+022 -1.079276602138354E+022  9.000954282201680E+020 -4.261273728439939E+020  9.000954282620495E+020 -4.261273728858784E+020  3.989223162302474E+021  3.989223162302476E+021  1.366848504456264E-016  1.770425945736528E-016  9.817566048025821E-001
       356  3.560000000000000E+002 -5.586048208354218E-001  1.005880035732325E+000  5.746315749981609E-007  1.079321217229559E+022 -1.079241807228843E+022  9.000673536698926E+020 -4.261140650341098E+020  9.000673769209553E+020 -4.261140882851757E+020  3.989223162302474E+021  3.989223162302476E+021  1.310268229135650E-016  1.751272214744641E-016  9.705690145995447E-001
       356  3.560000000000000E+002 -5.586048208354218E-001  1.005880035732325E+000  5.746315749981609E-007  1.079321217229559E+022 -1.079241807228843E+022  9.000673536698926E+020 -4.261140650341098E+020  9.000673769209553E+020 -4.261140882851757E+020  3.989223162302474E+021  3.989223162302476E+021  1.310268229135650E-016  1.751272214744641E-016  9.705690145995447E-001
       357  3.570000000000000E+002 -5.585868843713633E-001  1.005848676929991E+000  3.801807881136182E-006  1.079285826952610E+022 -1.079206416951895E+022  9.000393185242576E+020 -4.261007961685418E+020  9.000392970110665E+020 -4.261007746553538E+020  3.989223162302474E+021  3.989223162302476E+021  1.370737551286489E-016  1.817016102203278E-016  9.588511742254887E-001
       357  3.570000000000000E+002 -5.585868843713633E-001  1.005848676929991E+000  3.801807881136182E-006  1.079285826952610E+022 -1.079206416951895E+022  9.000393185242576E+020 -4.261007961685418E+020  9.000392970110665E+020 -4.261007746553538E+020  3.989223162302474E+021  3.989223162302476E+021  1.370737551286489E-016  1.817016102203278E-016  9.588511742254887E-001
       358  3.580000000000000E+002 -5.585677649116562E-001  1.005817319109875E+000  1.346212463340332E-005  1.079250115005806E+022 -1.079170705005091E+022  9.000112548097701E+020 -4.260874982738114E+020  9.000112530308534E+020 -4.260874964948973E+020  3.989223162302474E+021  3.989223162302476E+021  1.468778441390394E-016  1.673621953966723E-016  9.466094872796502E-001
       358  3.580000000000000E+002 -5.585677649116562E-001  1.005817319109875E+000  1.346212463340332E-005  1.079250115005806E+022 -1.079170705005091E+022  9.000112548097701E+020 -4.260874982738114E+020  9.000112530308534E+020 -4.260874964948973E+020  3.989223162302474E+021  3.989223162302476E+021  1.468778441390394E-016  1.673621953966723E-016  9.466094872796502E-001
       359  3.590000000000000E+002 -5.585512340597996E-001  1.005785962271913E+000  2.856256317810541E-006  1.079215410973872E+022 -1.079136000973157E+022  8.999831819728178E+020 -4.260741907963199E+020  8.999832055110329E+020 -4.260742143345381E+020  3.989223162302474E+021  3.989223162302476E+021  1.629042840287749E-016  1.591312677542131E-016  9.338506435539360E-001
       359  3.590000000000000E+002 -5.585512340597996E-001  1.005785962271913E+000  2.856256317810541E-006  1.079215410973872E+022 -1.079136000973157E+022  8.999831819728178E+020 -4.260741907963199E+020  8.999832055110329E+020 -4.260742143345381E+020  3.989223162302474E+021  3.989223162302476E+021  1.629042840287749E-016  1.591312677542131E-016  9.338506435539360E-001
       360  3.600000000000000E+002 -5.585331802227976E-001  1.005754606416035E+000  7.160521065361049E-006  1.079179823701310E+022 -1.079100413700595E+022  8.999551491155762E+020 -4.260609228382578E+020  8.999551294252287E+020 -4.260609031479134E+020  3.989223162302474E+021  3.989223162302476E+021  1.507676858818588E-016  1.625478792284414E-016  9.205816153772114E-001
       360  3.600000000000000E+002 -5.585331802227976E-001  1.005754606416035E+000  7.160521065361049E-006  1.079179823701310E+022 -1.079100413700595E+022  8.999551491155762E+020 -4.260609228382578E+020  8.999551294252287E+020 -4.260609031479134E+020  3.989223162302474E+021  3.989223162302476E+021  1.507676858818588E-016  1.625478792284414E-016  9.205816153772114E-001
       361  3.610000000000000E+002 -5.585142914852490E-001  1.005723251542187E+000  2.384502086544703E-005  1.079144215256040E+022 -1.079064805255325E+022  8.999270892235298E+020 -4.260476273851242E+020  8.999270856241834E+020 -4.260476237857807E+020  3.989223162302474E+021  3.989223162302476E+021  1.610424059340394E-016  1.600630708835481E-016  9.068096538052448E-001
       361  3.610000000000000E+002 -5.585142914852490E-001  1.005723251542187E+000  2.384502086544703E-005  1.079144215256040E+022 -1.079064805255325E+022  8.999270892235298E+020 -4.260476273851242E+020  8.999270856241834E+020 -4.260476237857807E+020  3.989223162302474E+021  3.989223162302476E+021  1.610424059340394E-016  1.600630708835481E-016  9.068096538052448E-001
       362  3.620000000000000E+002 -5.584976431222488E-001  1.005691897650299E+000  6.286646764726360E-006  1.079109604757029E+022 -1.079030194756314E+022  8.998990184079412E+020 -4.260343205481955E+020  8.998990419251500E+020 -4.260343440654071E+020  3.989223162302474E+021  3.989223162302476E+021  1.555903610921179E-016  1.572158946550244E-016  8.925422846583916E-001
       362  3.620000000000000E+002 -5.584976431222488E-001  1.005691897650299E+000  6.286646764726360E-006  1.079109604757029E+022 -1.079030194756314E+022  8.998990184079412E+020 -4.260343205481955E+020  8.998990419251500E+020 -4.260343440654071E+020  3.989223162302474E+021  3.989223162302476E+021  1.555903610921179E-016  1.572158946550244E-016  8.925422846583916E-001
       363  3.630000000000000E+002 -5.584794719366992E-001  1.005660544740311E+000  1.051835573944493E-005  1.079073847819633E+022 -1.078994437818917E+022  8.998709875308166E+020 -4.260210531894920E+020  8.998709696629450E+020 -4.260210353216234E+020  3.989223162302474E+021  3.989223162302476E+021  1.509154964684037E-016  1.482084644047859E-016  8.777873044091872E-001
       363  3.630000000000000E+002 -5.584794719366992E-001  1.005660544740311E+000  1.051835573944493E-005  1.079073847819633E+022 -1.078994437818917E+022  8.998709875308166E+020 -4.260210531894920E+020  8.998709696629450E+020 -4.260210353216234E+020  3.989223162302474E+021  3.989223162302476E+021  1.509154964684037E-016  1.482084644047859E-016  8.777873044091872E-001
       364  3.640000000000000E+002 -5.584608138748914E-001  1.005629192812166E+000  2.284512848411780E-005  1.079038321670825E+022 -1.078958911670110E+022  8.998429314607254E+020 -4.260077601775982E+020  8.998429260413184E+020 -4.260077547581943E+020  3.989223162302474E+021  3.989223162302476E+021  1.763443405873993E-016  1.561287910041336E-016  8.625527759220994E-001
       364  3.640000000000000E+002 -5.584608138748914E-001  1.005629192812166E+000  2.284512848411780E-005  1.079038321670825E+022 -1.078958911670110E+022  8.998429314607254E+020 -4.260077601775982E+020  8.998429260413184E+020 -4.260077547581943E+020  3.989223162302474E+021  3.989223162302476E+021  1.763443405873993E-016  1.561287910041336E-016  8.625527759220994E-001
       365  3.650000000000000E+002 -5.584440480250652E-001  1.005597841865800E+000  9.716539625273050E-006  1.079003781765377E+022 -1.078924371764662E+022  8.998148626664863E+020 -4.259944539813469E+020  8.998148861625852E+020 -4.259944774774488E+020  3.989223162302474E+021  3.989223162302476E+021  1.842291961705827E-016  1.782332319055809E-016  8.468470240477707E-001
       365  3.650000000000000E+002 -5.584440480250652E-001  1.005597841865800E+000  9.716539625273050E-006  1.079003781765377E+022 -1.078924371764662E+022  8.998148626664863E+020 -4.259944539813469E+020  8.998148861625852E+020 -4.259944774774488E+020  3.989223162302474E+021  3.989223162302476E+021  1.842291961705827E-016  1.782332319055809E-016  8.468470240477707E-001
       366  3.660000000000000E+002 -5.584257595153590E-001  1.005566491901157E+000  1.156697702595631E-005  1.078967907624899E+022 -1.078888497624184E+022  8.997868337692578E+020 -4.259811872219104E+020  8.997868177234939E+020 -4.259811711761497E+020  3.989223162302474E+021  3.989223162302476E+021  1.830043551442109E-016  1.686045995691190E-016  8.306786310741637E-001
       366  3.660000000000000E+002 -5.584257595153590E-001  1.005566491901157E+000  1.156697702595631E-005  1.078967907624899E+022 -1.078888497624184E+022  8.997868337692578E+020 -4.259811872219104E+020  8.997868177234939E+020 -4.259811711761497E+020  3.989223162302474E+021  3.989223162302476E+021  1.830043551442109E-016  1.686045995691190E-016  8.306786310741637E-001
       367  3.670000000000000E+002 -5.584073320829976E-001  1.005535142918166E+000  2.203822977258142E-005  1.078932428025677E+022 -1.078853018024961E+022  8.997587815206352E+020 -4.259678966508994E+020  8.997587742815371E+020 -4.259678894118042E+020  3.989223162302474E+021  3.989223162302476E+021  1.895123440166056E-016  1.612019413749575E-016  8.140564320371034E-001
       367  3.670000000000000E+002 -5.584073320829976E-001  1.005535142918166E+000  2.203822977258142E-005  1.078932428025677E+022 -1.078853018024961E+022  8.997587815206352E+020 -4.259678966508994E+020  8.997587742815371E+020 -4.259678894118042E+020  3.989223162302474E+021  3.989223162302476E+021  1.895123440166056E-016  1.612019413749575E-016  8.140564320371034E-001
       368  3.680000000000000E+002 -5.583904487706702E-001  1.005503794916779E+000  8.795544206386607E-006  1.078897945244934E+022 -1.078818535244219E+022  8.997307147477311E+020 -4.259545910954399E+020  8.997307382226173E+020 -4.259546145703290E+020  3.989223162302474E+021  3.989223162302476E+021  2.067889281079802E-016  1.622890450258484E-016  7.969895098927798E-001
       368  3.680000000000000E+002 -5.583904487706702E-001  1.005503794916779E+000  8.795544206386607E-006  1.078897945244934E+022 -1.078818535244219E+022  8.997307147477311E+020 -4.259545910954399E+020  8.997307382226173E+020 -4.259546145703290E+020  3.989223162302474E+021  3.989223162302476E+021  2.067889281079802E-016  1.622890450258484E-016  7.969895098927798E-001
       369  3.690000000000000E+002 -5.583720429611868E-001  1.005472447896926E+000  1.007375158292536E-005  1.078861997316486E+022 -1.078782587315771E+022  8.997026878301779E+020 -4.259413249351792E+020  8.997026736061540E+020 -4.259413107111583E+020  3.989223162302474E+021  3.989223162302476E+021  1.977066388566026E-016  1.679833974828957E-016  7.794871905548650E-001
       369  3.690000000000000E+002 -5.583720429611868E-001  1.005472447896926E+000  1.007375158292536E-005  1.078861997316486E+022 -1.078782587315771E+022  8.997026878301779E+020 -4.259413249351792E+020  8.997026736061540E+020 -4.259413107111583E+020  3.989223162302474E+021  3.989223162302476E+021  1.977066388566026E-016  1.679833974828957E-016  7.794871905548650E-001
       370  3.700000000000000E+002 -5.583538461118380E-001  1.005441101858550E+000  9.532921045786443E-006  1.078826556832252E+022 -1.078747146831536E+022  8.996746394025381E+020 -4.259280368046939E+020  8.996746303441176E+020 -4.259280277462761E+020  3.989223162302474E+021  3.989223162302476E+021  1.858803584850405E-016  1.636090994590730E-016  7.615590377989617E-001
       370  3.700000000000000E+002 -5.583538461118380E-001  1.005441101858550E+000  9.532921045786443E-006  1.078826556832252E+022 -1.078747146831536E+022  8.996746394025381E+020 -4.259280368046939E+020  8.996746303441176E+020 -4.259280277462761E+020  3.989223162302474E+021  3.989223162302476E+021  1.858803584850405E-016  1.636090994590730E-016  7.615590377989617E-001
       371  3.710000000000000E+002 -5.583368453613149E-001  1.005409756801593E+000  1.453692532150543E-005  1.078792116478606E+022 -1.078712706477890E+022  8.996465746509542E+020 -4.259147318901408E+020  8.996465981045243E+020 -4.259147553437138E+020  3.989223162302474E+021  3.989223162302476E+021  1.952748769021679E-016  1.692775684958610E-016  7.432148480371829E-001
       371  3.710000000000000E+002 -5.583368453613149E-001  1.005409756801593E+000  1.453692532150543E-005  1.078792116478606E+022 -1.078712706477890E+022  8.996465746509542E+020 -4.259147318901408E+020  8.996465981045243E+020 -4.259147553437138E+020  3.989223162302474E+021  3.989223162302476E+021  1.952748769021679E-016  1.692775684958610E-016  7.432148480371829E-001
       372  3.720000000000000E+002 -5.583183222764678E-001  1.005378412725995E+000  5.877798878199972E-006  1.078756096629489E+022 -1.078676686628774E+022  8.996185497128559E+020 -4.259014663289640E+020  8.996185373102037E+020 -4.259014539263147E+020  3.989223162302474E+021  3.989223162302476E+021  2.081075922102237E-016  1.700023042631216E-016  7.244646449657378E-001
       372  3.720000000000000E+002 -5.583183222764678E-001  1.005378412725995E+000  5.877798878199972E-006  1.078756096629489E+022 -1.078676686628774E+022  8.996185497128559E+020 -4.259014663289640E+020  8.996185373102037E+020 -4.259014539263147E+020  3.989223162302474E+021  3.989223162302476E+021  2.081075922102237E-016  1.700023042631216E-016  7.244646449657378E-001
       373  3.730000000000000E+002 -5.583003559637506E-001  1.005347069631691E+000  2.016242210752138E-005  1.078720774301259E+022 -1.078641364300543E+022  8.995905051057127E+020 -4.258881806386475E+020  8.995904942283388E+020 -4.258881697612766E+020  3.989223162302474E+021  3.989223162302476E+021  2.150572753301214E-016  1.911749420352338E-016  7.053186740884642E-001
       373  3.730000000000000E+002 -5.583003559637506E-001  1.005347069631691E+000  2.016242210752138E-005  1.078720774301259E+022 -1.078641364300543E+022  8.995905051057127E+020 -4.258881806386475E+020  8.995904942283388E+020 -4.258881697612766E+020  3.989223162302474E+021  3.989223162302476E+021  2.150572753301214E-016  1.911749420352338E-016  7.053186740884642E-001
       374  3.740000000000000E+002 -5.582832377993883E-001  1.005315727518628E+000  1.945295642213757E-005  1.078686304974737E+022 -1.078606894974021E+022  8.995624423754346E+020 -4.258748763651154E+020  8.995624658075851E+020 -4.258748997972691E+020  3.989223162302474E+021  3.989223162302476E+021  2.211922648229888E-016  1.895442865588976E-016  6.857873971193319E-001
       374  3.740000000000000E+002 -5.582832377993883E-001  1.005315727518628E+000  1.945295642213757E-005  1.078686304974737E+022 -1.078606894974021E+022  8.995624423754346E+020 -4.258748763651154E+020  8.995624658075851E+020 -4.258748997972691E+020  3.989223162302474E+021  3.989223162302476E+021  2.211922648229888E-016  1.895442865588976E-016  6.857873971193319E-001
       375  3.750000000000000E+002 -5.582645974635475E-001  1.005284386386748E+000  2.394090885335128E-005  1.078650217298327E+022 -1.078570807297611E+022  8.995344194165704E+020 -4.258616114029311E+020  8.995344088349215E+020 -4.258616008212854E+020  3.989223162302474E+021  3.989223162302476E+021  2.068835081692006E-016  2.011400588350666E-016  6.658814862670099E-001
       375  3.750000000000000E+002 -5.582645974635475E-001  1.005284386386748E+000  2.394090885335128E-005  1.078650217298327E+022 -1.078570807297611E+022  8.995344194165704E+020 -4.258616114029311E+020  8.995344088349215E+020 -4.258616008212854E+020  3.989223162302474E+021  3.989223162302476E+021  2.068835081692006E-016  2.011400588350666E-016  6.658814862670099E-001
       376  3.760000000000000E+002 -5.582468616411118E-001  1.005253046235993E+000  6.205078166202790E-006  1.078615010400795E+022 -1.078535600400080E+022  8.995063786294375E+020 -4.258483281524262E+020  8.995063659334794E+020 -4.258483154564712E+020  3.989223162302474E+021  3.989223162302476E+021  2.137842909989283E-016  2.023306961669947E-016  6.456118184046625E-001
       376  3.760000000000000E+002 -5.582468616411118E-001  1.005253046235993E+000  6.205078166202790E-006  1.078615010400795E+022 -1.078535600400080E+022  8.995063786294375E+020 -4.258483281524262E+020  8.995063659334794E+020 -4.258483154564712E+020  3.989223162302474E+021  3.989223162302476E+021  2.137842909989283E-016  2.023306961669947E-016  6.456118184046625E-001
       377  3.770000000000000E+002 -5.582296260872390E-001  1.005221707066301E+000  8.272212881751247E-006  1.078580472559279E+022 -1.078501062558563E+022  8.994783179204504E+020 -4.258350245200295E+020  8.994783413310786E+020 -4.258350479306609E+020  3.989223162302474E+021  3.989223162302476E+021  2.150095448117633E-016  2.018647946023272E-016  6.249894691282237E-001
